assessment_id,name,url,remote_testing,adaptive_irt,duration_minutes,test_type_codes,is_knowledge,is_skill,is_personality,is_behavioral,is_coach,is_ability,is_evaluation,is_development,skills,category,job_levels,languages,description,text_for_embedding
pjm-development-report,PJM Development Report,https://www.shl.com/products/product-catalog/view/pjm-development-report/,1,0,,C A P,0,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Graduate, Manager,","Italian, English International, English (USA), French (Canada), Portuguese (Brazil), Latin American Spanish,",If you choose to continue with your current browser we cannot guarantee your experience.,"PJM Development Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Graduate, Manager, | Italian, English International, English (USA), French (Canada), Portuguese (Brazil), Latin American Spanish,"
pjm-selection-report,PJM Selection Report,https://www.shl.com/products/product-catalog/view/pjm-selection-report/,1,0,,A C P,0,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Manager,","Italian, English International, English (USA), Portuguese (Brazil), Latin American Spanish, French (Canada),",If you choose to continue with your current browser we cannot guarantee your experience.,"PJM Selection Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Manager, | Italian, English International, English (USA), Portuguese (Brazil), Latin American Spanish, French (Canada),"
polymer-engineering-new,Polymer Engineering (New),https://www.shl.com/products/product-catalog/view/polymer-engineering-new/,1,0,8.0,K,1,0,0,0,0,0,0,0,nan,nan,"Professional Individual Contributor, Graduate, Mid-Professional,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Polymer Engineering (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Professional Individual Contributor, Graduate, Mid-Professional, | English (USA),"
power-electronics-and-drives-new,Power Electronics and Drives (New),https://www.shl.com/products/product-catalog/view/power-electronics-and-drives-new/,1,0,15.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor, Graduate,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Power Electronics and Drives (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, Graduate, | English (USA),"
power-system-engineering-new,Power System Engineering (New),https://www.shl.com/products/product-catalog/view/power-system-engineering-new/,1,0,12.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Power System Engineering (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
prism-new,Prism (New),https://www.shl.com/products/product-catalog/view/prism-new/,1,0,4.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Prism (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
production-and-industrial-engineering-new,Production and Industrial Engineering (New),https://www.shl.com/products/product-catalog/view/production-and-industrial-engineering-new/,1,0,13.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Production and Industrial Engineering (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
production-engineering-new,Production Engineering (New),https://www.shl.com/products/product-catalog/view/production-engineering-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Production Engineering (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
programming-concepts,Programming Concepts,https://www.shl.com/products/product-catalog/view/programming-concepts/,1,1,25.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Programming Concepts | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
project-management-2013,Project Management (2013),https://www.shl.com/products/product-catalog/view/project-management-2013/,1,1,30.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Project Management (2013) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
proofreading-v1,Proofreading v1,https://www.shl.com/products/product-catalog/view/proofreading-v1/,1,0,6.0,K,1,0,0,0,0,0,0,0,nan,nan,"Entry-Level, Mid-Professional,","English International, English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Proofreading v1 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, Mid-Professional, | English International, English (USA),"
python-new,Python (New),https://www.shl.com/products/product-catalog/view/python-new/,1,0,11.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Python (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
r-programming-new,R Programming (New),https://www.shl.com/products/product-catalog/view/r-programming-new/,1,0,13.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"R Programming (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
reactjs-new,ReactJS (New),https://www.shl.com/products/product-catalog/view/reactjs-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"ReactJS (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
reading-comprehension-english-v1,Reading Comprehension - English v1,https://www.shl.com/products/product-catalog/view/reading-comprehension-english-v1/,1,1,35.0,A,0,0,0,0,0,1,0,0,nan,nan,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Reading Comprehension - English v1 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | English (USA),"
reading-comprehension-spanish-v1,Reading Comprehension - Spanish v1,https://www.shl.com/products/product-catalog/view/reading-comprehension-spanish-v1/,1,1,26.0,A,0,0,0,0,0,1,0,0,nan,nan,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","Latin American Spanish,",If you choose to continue with your current browser we cannot guarantee your experience.,"Reading Comprehension - Spanish v1 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | Latin American Spanish,"
reading-comprehension-v2,Reading Comprehension v2,https://www.shl.com/products/product-catalog/view/reading-comprehension-v2/,1,1,35.0,A,0,0,0,0,0,1,0,0,nan,nan,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Reading Comprehension v2 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | English (USA),"
remoteworkq,RemoteWorkQ,https://www.shl.com/products/product-catalog/view/remoteworkq/,1,0,10.0,C,0,0,0,0,0,0,0,0,nan,nan,"Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Front Line Manager, General Population, Graduate, Director, Entry-Level, Executive,","English (USA), Arabic, Italian, Chinese Simplified, Portuguese, Turkish, Portuguese (Brazil), Indonesian, English International, Spanish, Latin American Spanish, French (Canada), German, Dutch, French,",If you choose to continue with your current browser we cannot guarantee your experience.,"RemoteWorkQ | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Front Line Manager, General Population, Graduate, Director, Entry-Level, Executive, | English (USA), Arabic, Italian, Chinese Simplified, Portuguese, Turkish, Portuguese (Brazil), Indonesian, English International, Spanish, Latin American Spanish, French (Canada), German, Dutch, French,"
remoteworkq-manager-report,RemoteWorkQ Manager Report,https://www.shl.com/products/product-catalog/view/remoteworkq-manager-report/,1,0,,C,0,0,0,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, Graduate, General Population, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Entry-Level,",nan,If you choose to continue with your current browser we cannot guarantee your experience.,"RemoteWorkQ Manager Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, Graduate, General Population, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Entry-Level, | nan"
